customer_id,recency,frequency,monetary,R,F,M,RFM_score
15220,51,6,1778.96,3,5,4,12
15221,366,1,403.25,1,1,2,4
15222,318,1,585.0,1,1,3,5
15223,225,2,755.75,1,3,3,7
15224,358,2,322.08,1,3,2,6
15225,234,1,409.40000000000003,1,1,2,4
15226,310,1,154.41,1,1,1,3
15227,36,5,1219.4,3,4,4,11
15228,66,4,3386.71,3,4,5,12
15230,239,2,429.6,1,3,2,6
15232,113,2,612.06,2,3,3,8
15234,276,1,197.0,1,1,1,3
15235,217,12,2247.51,1,5,5,11
15236,298,1,321.05,1,1,2,4
15237,1,4,1412.32,5,4,4,13
15238,29,3,1071.99,4,3,4,11
15239,10,2,780.59,5,3,3,11
15240,44,5,1706.57,3,4,4,11
15241,66,8,1756.44,3,5,4,12
15243,74,1,316.68,2,1,2,5
15244,65,2,631.57,3,3,3,9
15245,134,3,2515.84,2,3,5,10
15246,238,2,514.15,1,3,3,7
15247,122,1,356.0,2,1,2,5
15249,31,13,6688.46,4,5,5,14
15251,9,11,10484.99,5,5,5,15
15252,36,2,740.78,3,3,3,9
15253,16,5,918.1999999999999,4,4,3,11
15254,127,1,300.36,2,1,2,5
15255,66,1,890.85,3,1,3,7
15256,148,1,98.45,2,1,1,4
15257,283,1,317.15,1,1,2,4
15258,168,2,623.16,2,3,3,8
15260,100,7,1810.77,2,5,4,11
15261,135,1,254.82,2,1,2,5
15262,323,1,178.95000000000002,1,1,1,3
15263,106,1,156.51,2,1,1,4
15264,64,1,393.74,3,1,2,6
15265,151,2,1506.1200000000001,2,3,4,9
15266,338,1,119.3,1,1,1,3
15267,22,5,1717.36,4,4,4,12
15269,23,1,408.8,4,1,2,7
15270,15,7,2379.49,4,5,5,14
15271,7,15,2507.07,5,5,5,15
15272,57,2,721.94,3,3,3,9
15274,4,2,716.57,5,3,3,11
15275,37,1,615.14,3,1,3,7
15276,66,1,135.31,3,1,1,5
15277,46,1,255.89999999999998,3,1,2,6
15279,354,1,290.51,1,1,2,4
15280,172,1,113.12,2,1,1,4
15281,58,9,2332.15,3,5,5,13
15286,49,1,240.55,3,1,1,5
15287,22,2,486.69,4,3,2,9
15288,43,5,2306.52,3,4,5,12
15289,29,3,939.78,4,3,3,10
15290,4,18,7943.22,5,5,5,15
15291,25,15,4668.3,4,5,5,14
15292,201,1,180.94,1,1,1,3
15296,50,6,3672.86,3,5,5,13
15297,10,3,641.94,5,3,3,11
15298,2,12,4799.9,5,5,5,15
15299,67,7,4507.01,3,5,5,13
15300,64,1,496.44,3,1,3,7
15301,50,12,5070.35,3,5,5,13
15303,290,1,574.02,1,1,3,5
15304,60,8,694.4000000000001,3,5,3,11
15306,64,3,1174.35,3,3,4,10
15307,95,1,205.3,2,1,1,4
15308,274,1,310.47,1,1,2,4
15311,0,91,60767.9,5,5,5,15
15312,75,4,924.85,2,4,3,9
15313,110,1,52.0,2,1,1,4
15314,199,1,327.97,1,1,2,4
15315,64,2,570.5,3,3,3,9
15316,326,1,165.0,1,1,1,3
15318,3,1,312.62,5,1,2,8
15319,283,1,204.5,1,1,1,3
15320,44,1,267.13,3,1,2,6
15321,70,3,2748.31,3,3,5,11
15322,85,1,679.68,2,1,3,6
15325,103,1,162.29,2,1,1,4
15326,333,1,311.71,1,1,2,4
15327,52,1,208.75,3,1,1,5
15329,39,3,1049.7,3,3,4,10
15330,32,2,714.96,4,3,3,10
15332,366,4,1661.06,1,4,4,9
15333,208,1,1028.56,1,1,4,6
15334,156,3,351.67,2,3,2,7
15335,53,1,173.97,3,1,1,5
15339,66,2,574.07,3,3,3,9
15341,80,1,2020.52,2,1,4,7
15342,129,1,406.09,2,1,2,5
15343,87,1,364.5,2,1,2,5
15344,0,3,563.94,5,3,3,11
15345,45,1,393.54,3,1,2,6
15346,332,1,252.42000000000002,1,1,2,4
15347,366,1,201.60000000000002,1,1,1,3
15348,72,1,158.04,2,1,1,4
15349,158,2,473.81,2,3,2,7
15350,373,1,115.65,1,1,1,3
15351,12,7,1960.1100000000001,5,5,4,14
15353,254,2,777.02,1,3,3,7
15355,29,2,277.05,4,3,2,9
15356,31,10,2766.5,4,5,5,14
15358,4,22,8347.2,5,5,5,15
15360,39,1,427.93,3,1,2,6
15361,361,1,418.92,1,1,2,4
15363,372,1,326.0,1,1,2,4
15364,95,2,913.19,2,3,3,8
15365,25,7,2314.32,4,5,5,14
15366,75,2,602.51,2,3,3,8
15367,57,4,1877.59,3,4,4,11
15368,21,1,446.94000000000005,4,1,2,7
15370,40,7,2386.05,3,5,5,13
15372,137,1,2007.3999999999999,2,1,4,7
15373,8,12,2415.91,5,5,5,15
15374,128,1,168.0,2,1,1,4
15376,40,3,1233.3600000000001,3,3,4,10
15379,169,7,3703.29,2,5,5,12
15380,8,5,1690.2600000000002,5,4,4,13
15381,213,2,596.85,1,3,3,7
15382,14,6,5955.71,4,5,5,14
15384,169,2,642.41,2,3,3,8
15385,40,1,316.88,3,1,2,6
15386,186,1,394.14,1,1,2,4
15388,270,1,140.54,1,1,1,3
15389,172,1,500.0,2,1,3,6
15392,4,4,1535.53,5,4,4,13
15393,16,2,231.86,4,3,1,8
15394,9,4,2183.54,5,4,5,14
15395,325,1,107.45,1,1,1,3
15396,112,1,288.18,2,1,2,5
15397,289,1,94.0,1,1,1,3
15398,16,2,1345.53,4,3,4,11
15399,1,3,815.77,5,3,3,11
15400,92,5,716.2,2,4,3,9
15402,148,2,626.77,2,3,3,8
15405,189,1,349.1,1,1,2,4
15406,31,2,510.71000000000004,4,3,3,10
15407,33,4,1056.44,3,4,4,11
15408,264,1,267.18,1,1,2,4
15410,84,8,3450.84,2,5,5,12
15411,26,4,1358.88,4,4,4,12
15412,171,1,190.53,2,1,1,4
15414,9,3,774.9000000000001,5,3,3,11
15415,313,1,572.8100000000001,1,1,3,5
15416,64,4,3984.32,3,4,5,12
15417,85,1,508.8,2,1,3,6
15419,24,1,135.86,4,1,1,6
15421,58,4,950.36,3,4,4,11
15422,323,2,97.7,1,3,1,5
15423,38,1,43.5,3,1,1,5
15424,254,2,383.34,1,3,2,6
15426,19,5,1447.39,4,4,4,12
15427,33,3,1483.14,3,3,4,10
15428,15,1,93.78,4,1,1,6
15429,26,2,397.35,4,3,2,9
15432,23,1,171.19,4,1,1,6
15433,213,2,533.3,1,3,3,7
15434,8,5,1041.48,5,4,4,13
15435,22,1,149.29,4,1,1,6
15436,12,3,1122.53,5,3,4,12
15437,262,1,200.16,1,1,1,3
15438,131,1,156.57999999999998,2,1,1,4
15440,54,3,383.68,3,3,2,8
15442,248,1,594.0,1,1,3,5
15443,1,7,3236.91,5,5,5,15
15444,9,2,1418.26,5,3,4,12
15445,264,1,113.5,1,1,1,3
15447,330,1,155.17,1,1,1,3
15448,312,1,494.64,1,1,3,5
15449,26,3,974.52,4,3,4,11
15450,30,1,429.84,4,1,2,7
15452,29,3,538.73,4,3,3,10
15453,1,7,1388.37,5,5,4,14
15454,362,1,179.1,1,1,1,3
15456,283,3,447.22,1,3,2,6
15457,262,1,237.07,1,1,1,3
15458,25,1,161.64,4,1,1,6
15460,354,1,216.76,1,1,1,3
15462,94,3,234.6,2,3,1,6
15463,29,1,126.14,4,1,1,6
15464,338,1,1048.85,1,1,4,6
15465,19,18,7354.62,4,5,5,14
15466,85,1,334.53,2,1,2,5
15467,9,3,524.88,5,3,3,11
15468,51,2,467.51,3,3,2,8
15469,50,2,538.55,3,3,3,9
15471,2,1,469.48,5,1,2,8
15472,113,1,371.56,2,1,2,5
15473,14,7,1771.2,4,5,4,13
15475,77,1,454.10999999999996,2,1,2,5
15478,40,2,1441.42,3,3,4,10
15480,116,1,905.5,2,1,3,6
15482,15,12,11054.96,4,5,5,14
15483,161,4,233.81,2,4,1,7
15484,1,4,3594.31,5,4,5,14
15485,30,3,2575.0,4,3,5,12
15488,92,1,91.32000000000001,2,1,1,4
15489,22,3,1134.28,4,3,4,11
15491,95,6,3100.09,2,5,5,12
15492,28,2,659.4599999999999,4,3,3,10
15493,32,5,2001.8,4,4,4,12
15494,21,2,1299.23,4,3,4,11
15497,17,2,1262.2,4,3,4,11
15498,2,27,13316.4,5,5,5,15
15500,8,4,1131.56,5,4,4,13
15502,15,12,10384.93,4,5,5,14
15503,362,1,147.09,1,1,1,3
15504,81,1,52.83,2,1,1,4
15505,52,5,3610.96,3,4,5,12
15506,22,3,979.26,4,3,4,11
15507,171,1,492.36,2,1,3,6
15508,189,6,1000.27,1,5,4,10
15510,330,1,250.0,1,1,1,3
15511,11,5,909.23,5,4,3,12
15512,155,2,121.0,2,3,1,6
15513,33,19,14758.220000000001,3,5,5,13
15514,12,11,4139.46,5,5,5,15
15516,44,3,62.43,3,3,1,7
15517,233,1,267.03,1,1,2,4
15518,64,8,1942.45,3,5,4,12
15520,1,1,343.5,5,1,2,8
15521,40,8,3000.2,3,5,5,13
15522,32,2,398.84,4,3,2,9
15523,84,1,412.01000000000005,2,1,2,5
15524,24,1,440.0,4,1,2,7
15525,2,3,825.92,5,3,3,11
15526,33,2,148.44,3,3,1,7
15527,18,8,2429.78,4,5,5,14
15528,254,1,229.33,1,1,1,3
15529,22,11,3995.23,4,5,5,14
15530,21,4,1502.35,4,4,4,12
15531,8,2,2007.44,5,3,4,12
15532,25,4,1580.93,4,4,4,12
15533,19,3,807.57,4,3,3,10
15535,173,4,536.4,2,4,3,9
15537,163,1,110.92,2,1,1,4
15539,7,1,538.46,5,1,3,9
15540,11,1,213.3,5,1,1,7
15541,114,1,85.13000000000001,2,1,1,4
15543,288,1,127.86,1,1,1,3
15544,9,9,3546.71,5,5,5,15
15545,54,2,292.71999999999997,3,3,2,8
15547,7,14,4954.84,5,5,5,15
15549,77,3,1693.26,2,3,4,9
15550,4,4,575.63,5,4,3,12
15551,36,1,436.06,3,1,2,6
15552,217,1,90.12,1,1,1,3
15553,60,1,437.23,3,1,2,6
15554,277,1,217.2,1,1,1,3
15555,12,16,4805.17,5,5,5,15
15556,24,1,279.77,4,1,2,7
15557,28,1,473.65000000000003,4,1,2,7
15561,11,4,800.59,5,4,3,12
15562,351,1,134.55,1,1,1,3
15563,22,4,1400.44,4,4,4,12
15565,50,2,173.16,3,3,1,7
15567,18,1,186.01,4,1,1,6
15568,2,3,758.29,5,3,3,11
15569,103,5,1375.71,2,4,4,10
15570,7,12,4165.52,5,5,5,15
15571,11,4,650.4300000000001,5,4,3,12
15572,4,7,2552.86,5,5,5,15
15573,31,2,607.45,4,3,3,10
15574,177,4,702.25,2,4,3,9
15576,37,1,940.6700000000001,3,1,3,7
15577,151,3,258.88,2,3,2,7
15578,162,1,127.1,2,1,1,4
15579,68,2,348.6,3,3,2,8
15581,120,13,3679.9700000000003,2,5,5,12
15582,24,3,682.9100000000001,4,3,3,10
15584,23,4,725.11,4,4,3,11
15585,176,1,455.3,2,1,2,5
15587,50,4,913.6800000000001,3,4,3,10
15589,255,3,478.53000000000003,1,3,2,6
15592,46,1,388.58,3,1,2,6
15593,70,1,199.8,3,1,1,5
15594,15,5,1771.78,4,4,4,12
15596,100,5,1406.59,2,4,4,10
15597,35,1,324.57,3,1,2,6
15598,53,1,240.68,3,1,1,5
15599,26,2,761.74,4,3,3,10
15601,11,14,6776.56,5,5,5,15
15602,8,9,1297.8700000000001,5,5,4,14
15603,78,1,48.480000000000004,2,1,1,4
15604,52,1,216.39,3,1,1,5
15605,36,5,1198.23,3,4,4,11
15606,61,9,2920.16,3,5,5,13
15607,336,1,104.76,1,1,1,3
15608,28,4,1093.68,4,4,4,12
15609,184,1,298.48,1,1,2,4
15610,51,1,112.46000000000001,3,1,1,5
15611,9,13,1591.45,5,5,4,14
15612,36,2,195.15,3,3,1,7
15615,10,23,10399.74,5,5,5,15
15618,32,4,776.851,4,4,3,11
15619,10,1,336.40000000000003,5,1,2,8
15620,56,3,1553.18,3,3,4,10
15621,4,4,1293.03,5,4,4,13
15622,43,9,3709.56,3,5,5,13
15623,141,1,301.03,2,1,2,5
15624,116,4,588.13,2,4,3,9
15625,103,4,1534.26,2,4,4,10
15626,74,2,675.8,2,3,3,8
15628,4,9,2870.2400000000002,5,5,5,15
15630,45,2,1186.35,3,3,4,10
15632,15,8,3285.31,4,5,5,14
15634,17,1,243.55,4,1,1,6
15636,89,2,724.76,2,3,3,8
15637,52,1,223.36,3,1,1,5
15639,134,1,425.32,2,1,2,5
15640,4,15,12515.66,5,5,5,15
15641,105,4,1887.2,2,4,4,10
15643,191,3,664.0,1,3,3,7
15644,166,4,813.0,2,4,3,9
15645,18,1,612.01,4,1,3,8
15646,157,3,447.64000000000004,2,3,2,7
15648,204,2,657.35,1,3,3,7
15649,336,2,816.0,1,3,3,7
15651,36,3,646.3,3,3,3,9
15652,91,1,337.74,2,1,2,5
15653,92,2,877.4399999999999,2,3,3,8
15654,9,2,922.53,5,3,3,11
15655,243,1,560.67,1,1,3,5
15656,45,4,748.5,3,4,3,10
15657,22,1,30.0,4,1,1,6
15658,190,5,1024.1000000000001,1,4,4,9
15659,43,1,306.45,3,1,2,6
15660,25,9,1600.86,4,5,4,13
15661,317,2,309.8,1,3,2,6
15663,106,1,138.14,2,1,1,4
15664,50,1,386.43,3,1,2,6
15665,168,2,2242.01,2,3,5,10
15667,39,1,301.32,3,1,2,6
15668,217,1,76.32000000000001,1,1,1,3
15669,40,4,684.34,3,4,3,10
15670,296,1,173.05,1,1,1,3
15671,18,7,2657.13,4,5,5,14
15673,88,4,2881.02,2,4,5,11
15674,73,5,2446.6,2,4,5,11
15675,81,3,323.69,2,3,2,7
15676,18,3,3435.76,4,3,5,12
15677,49,1,657.23,3,1,3,7
15678,52,1,352.7,3,1,2,6
15679,24,4,781.28,4,4,3,11
15680,9,3,1333.68,5,3,4,12
15681,25,5,1426.16,4,4,4,12
15683,117,1,193.75,2,1,1,4
15687,8,9,2993.1,5,5,5,15
15689,119,2,254.1,2,3,2,7
15690,4,2,239.76,5,3,1,9
15691,252,1,136.8,1,1,1,3
15692,28,1,191.04,4,1,1,6
15694,0,14,6479.4,5,5,5,15
15695,266,2,409.98,1,3,2,6
15696,33,8,2736.46,3,5,5,13
15699,17,1,309.65,4,1,2,7
15700,172,2,696.68,2,3,3,8
15701,2,4,1542.14,5,4,4,13
15703,264,1,211.5,1,1,1,3
15704,140,4,2293.62,2,4,5,11
15705,201,1,143.1,1,1,1,3
15706,63,4,1060.56,3,4,4,11
15707,35,4,945.58,3,4,4,11
15708,40,7,3364.2400000000002,3,5,5,13
15709,283,1,133.25,1,1,1,3
15712,9,5,1072.3600000000001,5,4,4,13
15713,143,2,356.7,2,3,2,7
15714,11,2,330.88,5,3,2,10
15716,145,4,1118.81,2,4,4,10
15717,234,1,150.3,1,1,1,3
15719,32,13,5045.61,4,5,5,14
15720,24,1,598.73,4,1,3,8
15721,11,1,507.08,5,1,3,9
15722,35,5,2222.56,3,4,5,12
15723,364,1,203.1,1,1,1,3
15724,201,2,218.25,1,3,1,5
15725,15,1,415.25,4,1,2,7
15727,16,7,5178.96,4,5,5,14
15729,212,1,85.0,1,1,1,3
15730,65,3,1120.88,3,3,4,10
15732,212,2,294.12,1,3,2,6
15733,282,1,162.3,1,1,1,3
15734,114,2,1339.45,2,3,4,9
15737,14,8,1205.1200000000001,4,5,4,13
15738,18,16,4812.42,4,5,5,14
15739,66,1,449.12,3,1,2,6
15740,49,1,154.88,3,1,1,5
15743,16,4,784.46,4,4,3,11
15744,77,1,34.8,2,1,1,4
15745,19,4,1094.59,4,4,4,12
15746,134,1,196.88,2,1,1,4
15747,12,3,974.04,5,3,4,12
15748,40,1,149.31,3,1,1,5
15749,235,3,44534.3,1,3,5,9
15750,2,8,2465.48,5,5,5,15
15752,39,7,2637.38,3,5,5,13
15753,304,1,79.2,1,2,1,4
15754,51,3,458.57,3,3,2,8
15755,10,6,2364.25,5,5,5,15
15756,61,4,532.96,3,4,3,10
15757,65,2,714.42,3,3,3,9
15758,24,1,205.25,4,2,1,7
15759,218,3,253.04,1,4,2,7
15762,65,2,583.75,3,3,3,9
15763,31,2,1086.92,4,3,4,11
15764,88,6,3279.97,2,5,5,12
15766,64,1,315.06,3,2,2,7
15768,115,3,621.8299999999999,2,4,3,9
15769,7,26,56252.72,5,5,5,15
15773,5,1,635.6800000000001,5,2,3,10
15774,68,1,270.8,3,2,2,7
15775,245,1,104.9,1,2,1,4
15776,133,1,241.62,2,2,1,5
15777,241,4,1047.11,1,4,4,9
15780,183,3,475.28000000000003,1,4,2,7
15781,25,3,345.46,4,4,2,10
15782,9,3,2614.7400000000002,5,4,5,14
15783,10,1,246.3,5,2,1,8
15785,32,5,2328.9700000000003,4,4,5,13
15786,46,3,4932.2,3,4,5,12
15787,26,3,948.05,4,4,4,12
15789,358,1,351.3,1,2,2,5
15790,10,1,220.85,5,2,1,8
15791,43,2,1612.69,3,3,4,10
15793,14,3,965.61,4,4,4,12
15795,149,1,610.01,2,2,3,7
15796,1,8,2711.56,5,5,5,15
15797,113,4,2207.4,2,4,5,11
15799,75,3,884.14,2,4,3,9
15800,107,2,699.08,2,3,3,8
15801,46,3,1063.95,3,4,4,11
15802,142,1,451.42,2,2,2,6
15803,51,1,415.82000000000005,3,2,2,7
15804,0,13,4206.39,5,5,5,15
15805,23,17,5528.4800000000005,4,5,5,14
15806,46,3,784.58,3,4,3,10
15807,50,3,903.9,3,4,3,10
15808,306,4,3734.9700000000003,1,4,5,10
15809,36,5,515.77,3,4,3,10
15810,78,4,1391.98,2,4,4,10
15811,22,6,2218.62,4,5,5,14
15812,107,5,1801.14,2,4,4,10
15813,207,2,1303.9099999999999,1,3,4,8
15814,16,4,1945.33,4,4,4,12
15815,63,5,2100.6,3,4,5,12
15819,49,4,1905.45,3,4,4,11
15820,319,1,206.98,1,2,1,4
15821,44,2,570.96,3,3,3,9
15822,3,2,885.47,5,3,3,11
15823,372,1,15.0,1,2,1,4
15825,172,1,532.94,2,2,3,7
15826,56,3,1654.31,3,4,4,11
15827,73,14,1836.0900000000001,2,5,4,11
15829,99,2,636.14,2,3,3,8
15830,37,1,576.0,3,2,3,8
15831,58,3,801.76,3,4,3,10
15832,254,1,836.79,1,2,3,6
15834,70,4,2233.75,3,4,5,12
15835,44,4,954.09,3,4,4,11
15836,50,1,137.37,3,2,1,6
15837,64,1,391.98,3,2,2,7
15838,11,19,33643.08,5,5,5,15
15839,33,3,1048.49,3,4,4,11
15840,58,2,355.56,3,3,2,8
15841,72,4,1224.06,2,4,4,10
15843,303,1,118.95000000000002,1,2,1,4
15844,46,1,130.73999999999998,3,2,1,6
15845,17,8,3711.77,4,5,5,14
15847,38,2,389.27,3,3,2,8
15850,19,2,238.85,4,3,1,8
15852,186,2,160.71,1,3,1,5
15853,51,1,110.8,3,2,1,6
15854,4,12,2974.65,5,5,5,15
15855,136,5,712.24,2,4,3,9
15856,4,27,16387.57,5,5,5,15
15857,18,1,297.0,4,2,2,8
15858,15,5,1438.85,4,4,4,12
15860,40,8,977.21,3,5,4,12
15861,12,8,3165.36,5,5,5,15
15862,8,4,832.88,5,4,3,12
15863,25,2,68.84,4,3,1,8
15864,22,6,1936.3200000000002,4,5,4,13
15865,40,3,895.13,3,4,3,10
15866,101,1,230.53,2,2,1,5
15867,5,15,3812.64,5,5,5,15
15869,277,2,149.64,1,3,1,5
15870,32,1,354.09000000000003,4,2,2,8
15872,14,2,360.93,4,3,2,9
15874,63,7,4405.88,3,5,5,13
15877,1,2,493.28,5,3,3,11
15880,369,1,343.28000000000003,1,2,2,5
15881,312,5,501.39000000000004,1,4,3,8
15882,198,4,516.36,1,4,3,8
15883,2,2,396.48,5,3,2,10
15885,92,3,379.35,2,4,2,8
15886,60,1,181.09,3,2,1,6
15888,80,1,168.31,2,2,1,5
15889,156,2,446.87,2,3,2,7
15891,226,1,524.52,1,2,3,6
15894,253,2,263.55,1,3,2,6
15895,149,1,179.17,2,2,1,5
15897,194,2,222.05,1,3,1,5
15898,1,5,1388.88,5,4,4,13
15899,368,1,56.25,1,2,1,4
15900,23,1,351.11,4,2,2,8
15901,16,3,363.88,4,4,2,10
15903,9,7,5126.76,5,5,5,15
15904,8,1,164.68,5,2,1,8
15906,19,7,1567.69,4,5,4,13
15907,3,3,967.45,5,4,4,13
15909,173,1,191.94,2,2,1,5
15910,0,8,1232.18,5,5,4,14
15912,178,2,264.62,2,3,2,7
15916,16,8,1528.09,4,5,4,13
15917,247,1,123.1,1,2,1,4
15918,190,2,334.23,1,3,2,6
15919,19,2,639.89,4,3,3,10
15920,154,4,167.5,2,4,1,7
15921,172,1,336.03000000000003,2,2,2,6
15922,373,1,369.5,1,2,2,5
15923,372,1,127.08,1,2,1,4
15925,194,1,207.15,1,2,1,4
15930,67,1,426.63,3,2,2,7
15932,4,8,2495.87,5,5,5,15
15933,21,3,1107.46,4,4,4,12
15935,239,2,416.86,1,3,2,6
15937,64,1,145.35,3,2,1,6
15938,112,5,404.58,2,4,2,8
15939,89,15,6115.01,2,5,5,12
15940,311,1,35.8,1,2,1,4
15942,133,1,337.44,2,2,2,6
15944,276,1,325.1,1,2,2,5
15945,365,1,181.0,1,2,1,4
15947,82,1,1708.24,2,2,4,8
15948,8,2,955.24,5,3,4,12
15949,16,2,364.72,4,3,2,9
15950,31,4,1765.51,4,4,4,12
15951,8,2,708.22,5,3,3,11
15952,33,4,806.57,3,4,3,10
15953,15,8,1659.3799999999999,4,5,4,13
15955,24,14,4416.26,4,5,5,14
15957,31,1,428.89,4,2,2,8
15958,74,1,104.35,2,2,1,5
15963,19,2,470.76,4,3,2,9
15965,17,4,845.64,4,4,3,11
15967,23,2,418.83,4,3,2,9
15969,2,3,666.1,5,4,3,12
15970,303,1,314.1,1,2,2,5
15971,17,12,4199.85,4,5,5,14
15973,366,1,307.82000000000005,1,2,2,5
15974,39,7,3442.15,3,5,5,13
15975,84,1,371.01,2,2,2,6
15976,165,2,430.94,2,3,2,7
15977,17,2,1054.73,4,3,4,11
15978,77,1,1098.78,2,2,4,8
15980,88,3,2398.86,2,4,5,11
15981,24,8,3408.48,4,5,5,14
15983,22,4,1475.02,4,4,4,12
15984,2,10,2837.67,5,5,5,15
15985,123,2,1142.42,2,3,4,9
15986,30,1,168.12,4,2,1,7
15987,12,7,1451.28,5,5,4,14
15988,19,1,158.03,4,2,1,7
15990,44,2,792.11,3,3,3,9
15992,3,1,41.989999999999995,5,2,1,8
15993,8,7,2797.57,5,5,5,15
15994,54,1,427.07,3,2,2,7
15996,88,6,1060.68,2,5,4,11
15998,36,5,3089.97,3,4,5,12
16000,2,3,12393.7,5,4,5,14
16003,29,5,2735.37,4,4,5,13
16005,12,4,615.39,5,4,3,12
16006,211,1,101.4,1,2,1,4
16007,47,4,1701.94,3,4,4,11
16008,23,3,478.78,4,4,2,10
16009,22,4,992.71,4,4,4,12
16010,245,3,407.5,1,4,2,7
16011,8,16,3362.71,5,5,5,15
16012,35,3,1415.29,3,4,4,11
16013,3,47,37130.6,5,5,5,15
16014,37,3,662.38,3,4,3,10
16015,3,3,705.39,5,4,3,12
16016,3,8,1508.76,5,5,4,14
16017,47,1,211.88,3,2,1,6
16018,39,2,408.90000000000003,3,3,2,8
16019,46,9,3786.2400000000002,3,5,5,13
16020,16,3,851.01,4,4,3,11
16022,260,1,628.28,1,2,3,6
16023,46,3,719.81,3,4,3,10
16024,12,1,251.24,5,2,2,9
16025,29,1,439.65999999999997,4,2,2,8
16026,43,1,236.09,3,2,1,6
16027,91,6,934.62,2,5,3,10
16029,38,63,81024.84,3,5,5,13
16030,309,1,331.24,1,2,2,5
16031,92,2,548.94,2,3,3,8
16033,5,20,8816.4,5,5,5,15
16034,196,3,437.7,1,4,2,7
16036,87,2,758.92,2,3,3,8
16037,269,3,855.02,1,4,3,8
16038,7,3,471.78000000000003,5,4,2,11
16040,65,3,1313.55,3,4,4,11
16041,30,3,3166.4,4,4,5,13
16042,22,5,1197.27,4,4,4,12
16043,37,4,773.99,3,4,3,10
16045,119,4,1340.7,2,4,4,10
16048,373,2,256.44,1,3,2,6
16049,40,3,1111.79,3,4,4,11
16050,173,1,137.9,2,2,1,5
16052,54,1,362.06,3,2,2,7
16053,32,2,1511.95,4,3,4,11
16054,145,1,783.9,2,2,3,7
16055,220,1,134.8,1,2,1,4
16056,45,1,664.85,3,2,3,8
16057,16,7,2263.12,4,5,5,14
16059,65,6,1459.8600000000001,3,5,4,12
16062,9,4,1153.62,5,4,4,13
16063,260,1,335.32,1,2,2,5
16065,365,1,372.09,1,2,2,5
16066,16,5,1521.87,4,4,4,12
16070,22,2,852.15,4,3,3,10
16071,44,1,326.24,3,2,2,7
16072,288,1,584.3199999999999,1,2,3,6
16073,297,1,122.39999999999999,1,2,1,4
16076,3,10,2234.73,5,5,5,15
16078,283,1,79.2,1,2,1,4
16079,16,3,1352.0,4,4,4,12
16080,81,2,217.16,2,3,1,6
16081,56,5,2806.9,3,4,5,12
16083,100,2,1317.62,2,3,4,9
16084,299,1,436.18,1,2,2,5
16085,23,5,981.51,4,4,4,12
16086,59,5,1121.39,3,4,4,11
16091,154,2,315.06,2,3,2,7
16092,114,3,817.86,2,4,3,9
16093,106,1,17.0,2,2,1,5
16094,11,4,1078.23,5,4,4,13
16096,264,1,320.62,1,2,2,5
16097,240,1,185.04999999999998,1,2,1,4
16098,87,7,2005.63,2,5,4,11
16099,50,3,731.9,3,4,3,10
16101,70,1,1290.7,3,2,4,9
16102,42,3,1842.14,3,4,4,11
16103,7,6,1429.64,5,5,4,14
16104,61,1,302.36,3,2,2,7
16105,248,1,336.96,1,2,2,5
16106,65,1,108.38,3,2,1,6
16107,17,7,3204.1600000000003,4,5,5,14
16108,84,1,842.5,2,2,3,7
16109,218,2,611.88,1,3,3,7
16110,45,3,1337.48,3,4,4,11
16112,143,4,195.73999999999998,2,4,1,7
16113,183,1,161.38,1,2,1,4
16114,170,1,135.75000000000003,2,2,1,5
16115,9,8,1667.97,5,5,4,14
16116,211,1,612.78,1,2,3,6
16117,189,1,232.21,1,2,1,4
16119,8,2,423.36,5,3,2,10
16120,59,4,1309.14,3,4,4,11
16121,57,2,867.11,3,3,3,9
16122,73,4,684.4200000000001,2,4,3,9
16123,51,1,307.78,3,2,2,7
16124,317,1,249.0,1,2,1,4
16125,367,1,289.35,1,2,2,5
16126,29,4,6287.77,4,4,5,13
16127,39,1,656.25,3,2,3,8
16128,17,5,1880.22,4,4,4,12
16131,51,6,3506.54,3,5,5,13
16133,3,33,14589.04,5,5,5,15
16134,21,2,618.09,4,3,3,10
16135,262,1,517.55,1,2,3,6
16136,59,3,709.38,3,4,3,10
16139,18,3,635.41,4,4,3,11
16140,65,2,725.18,3,3,3,9
16141,88,1,620.4,2,2,3,7
16142,249,1,535.34,1,2,3,6
16143,3,6,2424.94,5,5,5,15
16144,246,1,175.2,1,2,1,4
16145,8,11,3799.4900000000002,5,5,5,15
16146,157,3,734.13,2,4,3,9
16147,133,1,375.0,2,2,2,6
16148,296,1,76.32000000000001,1,2,1,4
16149,4,2,280.52,5,3,2,10
16150,42,5,2053.02,3,4,4,11
16152,268,1,1829.04,1,2,4,7
16153,49,5,1824.23,3,4,4,11
16156,8,9,3122.04,5,5,5,15
16157,15,3,656.69,4,4,3,11
16159,281,1,348.2,1,2,2,5
16160,65,2,1025.44,3,3,4,10
16161,1,19,5575.56,5,5,5,15
16162,252,1,37.4,1,2,1,4
16163,232,2,856.6,1,3,3,7
16164,17,3,822.48,4,4,3,11
16168,10,27,3787.6,5,5,5,15
16169,8,4,1822.97,5,4,4,13
16170,50,6,1885.05,3,5,4,12
16171,59,1,73.2,3,2,1,6
16172,95,5,1140.21,2,4,4,10
16173,15,6,1418.32,4,5,4,13
16174,126,3,1009.5500000000001,2,4,4,10
16175,94,4,1037.59,2,4,4,10
